unnamed0,order,pID,msSubclass,msZoning,lotFrontage,lotArea,street,alley,lotShape,landContour,utilities,lotConfig,landSlope,neighborhood,condition1,condition2,bldgType,houseStyle,overallQual,overallCond,yearBuilt,yearRemodAdd,roofStyle,roofMatl,exterior1st,exterior2nd,masVnrType,masVnrArea,exterQual,exterCond,foundation,bsmtQual,bsmtCond,bsmtExposure,bsmtfinType1,bsmtfinSf1,bsmtfinType2,bsmtfinSf2,bsmtUnfSf,totalBsmtSf,heating,heatingQc,centralAir,electrical,1stFlrSf,2ndFlrSf,lowQualFinSf,grLivArea,bsmtFullBath,bsmtHalfBath,fullBath,halfBath,bedroomAbvgr,kitchenAbvgr,kitchenQual,totrmsAbvgrd,functional,fireplaces,fireplaceQu,garageType,garageYrBlt,garageFinish,garageCars,garageArea,garageQual,garageCond,pavedDrive,woodDeckSf,openPorchSf,enclosedPorch,3ssnPorch,screenPorch,poolQc,fence,miscFeature,miscVal,moSold,yrSold,saleType,saleCondition,salePrice,houseAge,yearsSinceRemod,isRemodeled,totalSf,totalBathrooms,totalPorchSf,qualityAreaInt,isPeakSeason,hasPool,hasFireplace,hasGarage
2613,2614,535403200,3.044522437723423,RL,4.110873864173311,8.9001399880938,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,5.337538079701318,3,3,CBlock,3,3,1,BLQ,6.028278520230698,Unf,0.0,6.111467339502679,864.0,GasA,5,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1.0,0.0,1,0,2,0.6931471805599453,4,4,7,0,None,Attchd,7.580699752224563,1,1.0,288.0,3,3,2,5.1298987149230735,0.0,0.0,0.0,0.0,0,0.0,None,0.0,10,2006,WD ,Abnorml,11.695255355062795,47,47,0,870.7627295069319,2.0,0.0,40.57637704159127,0,0,0,1
2614,2615,535404080,3.044522437723423,RL,4.30406509320417,8.867990898182093,Pave,None,2,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,GLQ,6.5638555265321274,Unf,0.0,4.6913478822291435,816.0,GasA,3,Y,FuseA,6.705639094860003,0.0,0.0,6.705639094860003,1.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,None,Detchd,7.579678823090456,1,1.0,308.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.774527900858468,49,49,0,822.70563909486,2.0,0.0,33.52819547430001,1,0,0,1
2615,2616,535425040,3.044522437723423,RL,4.394449154672439,9.287394001418473,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,PosA,Norm,1Fam,1Story,6,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.653960350157523,3,3,CBlock,3,3,1,Rec,6.81783057145415,Unf,0.0,5.993961427306569,1313.0,GasA,3,Y,SBrkr,7.480992162869525,0.0,0.0,7.480992162869525,1.0,0.0,2,0,3,0.6931471805599453,3,6,5,2,TA,Attchd,7.581719640125308,2,2.0,418.0,3,3,2,5.87493073085203,4.59511985013459,0.0,0.0,4.976733742420574,0,0.0,None,0.0,8,2006,WD ,Normal,12.117246896289503,45,14,1,1320.4809921628696,3.0,9.571853592555165,44.885952977217144,0,0,1,1
2616,2617,535425050,3.044522437723423,RL,4.465908118654584,9.36314729221994,Pave,None,3,Lvl,AllPub,Corner,2,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,4.07753744390572,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,GasA,4,Y,FuseA,7.29505641646263,0.0,0.0,7.29505641646263,0.0,0.0,2,0,2,0.6931471805599453,4,5,7,1,Gd,Attchd,7.580699752224563,1,2.0,484.0,3,3,2,0.0,4.23410650459726,0.0,0.0,5.429345628954441,0,0.0,None,0.0,6,2006,WD ,Normal,11.967187086434018,47,47,0,7.29505641646263,2.0,9.6634521335517,51.065394915238414,1,0,1,1
2617,2618,535425080,4.110873864173311,RL,4.30406509320417,9.813344002683163,Pave,None,2,HLS,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,4,ALQ,6.456769655572163,Unf,0.0,6.688354713946762,1438.0,GasA,3,Y,SBrkr,7.550135342488429,6.3080984415095305,0.0,7.803435056952168,1.0,0.0,3,0,3,0.6931471805599453,3,9,7,2,Gd,Attchd,7.5822291942764615,2,2.0,441.0,3,3,2,6.255750041753367,4.634728988229636,0.0,0.0,0.0,0,0.0,None,0.0,9,2006,WD ,Normal,12.533579815765737,44,8,1,1445.8034350569521,4.0,4.634728988229636,54.624045398665174,0,0,1,1
2618,2619,535426195,3.044522437723423,RL,3.871201010907891,9.700269170029188,Pave,None,2,Lvl,AllPub,CulDSac,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,4,BLQ,7.15305163493748,Unf,0.0,5.337538079701318,1484.0,GasA,3,Y,SBrkr,7.3783837129967145,0.0,0.0,7.3783837129967145,1.0,0.0,1,0,2,0.6931471805599453,3,6,7,2,Gd,Attchd,7.579678823090456,2,1.0,319.0,3,3,2,5.666426688112432,5.556828061699537,0.0,0.0,0.0,0,0.0,None,0.0,12,2006,WD ,Normal,12.242891437918386,49,9,1,1491.3783837129968,2.0,5.556828061699537,36.89191856498357,0,0,1,1
2619,2620,535450100,3.9318256327243257,RL,4.110873864173311,9.404672841436273,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,6,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,Rec,6.1224928095143865,Unf,0.0,6.1224928095143865,910.0,GasA,4,Y,SBrkr,6.814542897259958,6.416732282512326,0.0,7.3277805384216315,0.0,0.0,1,1,3,0.6931471805599453,4,6,5,0,None,Detchd,7.576097340623111,1,1.0,597.0,2,3,2,5.298317366548036,0.0,5.1298987149230735,0.0,0.0,0,0.0,None,0.0,9,2006,WD ,Normal,11.901590234400047,56,56,0,917.3277805384216,1.5,5.1298987149230735,29.311122153686526,0,0,0,1
2620,2621,535450180,3.9318256327243257,RL,4.110873864173311,9.287394001418473,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,6.580639137284949,720.0,GasA,3,N,FuseA,6.580639137284949,6.159095388491933,0.0,7.084226422097916,0.0,0.0,1,1,4,0.6931471805599453,3,6,7,0,None,None,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,12,2006,WD ,Abnorml,11.813037464800539,57,56,1,727.0842264220979,1.5,0.0,28.336905688391663,0,0,0,0
2621,2622,535451190,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0,0,0,None,0.0,None,0.0,0.0,0.0,GasA,3,Y,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,None,Detchd,7.576097340623111,1,2.0,625.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,6,2006,WD ,Normal,11.603688960617083,56,56,0,6.947937068614969,1.0,0.0,34.73968534307485,1,0,0,1
2622,2623,535451210,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,GasA,3,Y,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1,0,2,0.6931471805599453,3,4,7,0,None,Detchd,7.576097340623111,1,2.0,420.0,3,3,2,0.0,3.4011973816621555,0.0,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.60733523953139,56,56,0,6.947937068614969,1.0,3.4011973816621555,27.791748274459877,1,0,0,1
2623,2624,535453160,3.044522437723423,RL,4.2626798770413155,8.93075873555827,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,LwQ,5.91350300563827,Unf,0.0,6.51025834052315,1040.0,GasA,3,Y,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Attchd,7.580699752224563,2,1.0,286.0,3,3,2,4.948759890378168,0.0,5.53338948872752,0.0,0.0,0,2.0,None,0.0,7,2006,WD ,Normal,11.803361242493628,47,47,0,1046.947937068615,1.0,5.53338948872752,34.73968534307485,1,0,0,1
2624,2625,535454030,4.51085950651685,RL,4.110873864173311,9.053101595549691,Pave,None,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,Wall,2,N,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0,2,1.0986122886681098,3,6,7,0,None,Detchd,7.576097340623111,1,2.0,400.0,3,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,12,2006,WD ,Normal,11.307142836927456,56,56,0,6.947937068614969,2.0,0.0,20.843811205844908,0,0,0,1
2625,2626,535454050,4.51085950651685,RL,4.30406509320417,9.053101595549691,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,5.831882477283517,3,3,Slab,0,0,0,None,0.0,None,0.0,0.0,0.0,Wall,2,N,FuseA,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0,2,1.0986122886681098,3,6,7,0,None,Detchd,7.575584651557793,1,2.0,400.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,5,2006,WD ,Normal,11.37940550085183,57,56,1,6.947937068614969,2.0,0.0,20.843811205844908,1,0,0,1
2626,2627,535454060,4.51085950651685,RL,4.110873864173311,9.053101595549691,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,0,0,0,None,0.0,None,0.0,0.0,0.0,GasA,4,N,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0,2,1.0986122886681098,3,6,7,0,None,Detchd,7.575584651557793,1,2.0,400.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.445727410406752,56,56,0,6.947937068614969,2.0,0.0,20.843811205844908,1,0,0,1
2627,2628,535456010,4.51085950651685,RL,4.330733340286331,9.049349685884057,Pave,None,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,Duplex,1Story,5,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,2,1,Unf,0.0,Unf,0.0,7.350516171833998,1556.0,GasA,3,Y,SBrkr,7.350516171833998,0.0,0.0,7.350516171833998,0.0,0.0,2,0,4,1.0986122886681098,3,8,7,0,None,None,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,9,2006,WD ,Normal,11.686887175419702,46,46,0,1563.350516171834,2.0,0.0,36.752580859169996,0,0,0,0
2628,2629,535456020,3.044522437723423,RL,4.2626798770413155,8.980423936374544,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,ALQ,5.19295685089021,BLQ,6.2285110035911835,6.144185634125646,1150.0,GasA,5,Y,FuseA,7.048386408721883,0.0,0.0,7.048386408721883,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Attchd,7.580699752224563,2,1.0,300.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,5,2006,WD ,Normal,11.856522261533737,47,47,0,1157.0483864087219,2.0,0.0,35.24193204360942,1,0,0,1
2629,2630,535457070,3.044522437723423,RL,4.2626798770413155,8.853808274977197,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,GLQ,6.661854740545311,Unf,0.0,5.91350300563827,1150.0,GasA,3,Y,SBrkr,7.048386408721883,0.0,0.0,7.048386408721883,0.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Attchd,7.581719640125308,2,1.0,288.0,3,3,2,0.0,0.0,0.0,0.0,5.093750200806762,0,0.0,None,0.0,7,2006,WD ,Normal,11.891368749982085,45,45,0,1157.0483864087219,1.0,5.093750200806762,35.24193204360942,1,0,0,1
2630,2631,535477060,4.110873864173311,RL,4.248495242049359,8.934718614016768,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.58724865840025,3,3,CBlock,3,3,1,BLQ,6.240275845170769,Unf,0.0,5.003946305945459,660.0,GasA,3,Y,SBrkr,6.493753839851686,6.535241271013659,0.0,7.207118856207756,0.0,0.0,1,1,3,0.6931471805599453,3,6,7,1,Fa,Attchd,7.584264818389059,2,2.0,453.0,3,3,2,5.241747015059643,4.6913478822291435,0.0,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.951186847493476,40,40,0,667.2071188562078,1.5,4.6913478822291435,43.24271313724653,1,0,1,1
2631,2632,535478010,4.454347296253507,RL,4.248495242049359,9.230731061623917,Pave,None,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,BLQ,6.665683717782408,Unf,0.0,4.955827057601261,925.0,GasA,3,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Attchd,7.5822291942764615,1,1.0,300.0,3,3,2,5.017279836814924,4.290459441148391,0.0,0.0,0.0,0,0.0,None,0.0,5,2006,WD ,Normal,11.80932691294063,44,44,0,931.9077552789821,2.0,4.290459441148391,34.538776394910684,1,0,0,1
2632,2633,535478070,3.044522437723423,RL,4.31748811353631,8.909370405197466,Pave,None,3,Lvl,AllPub,Corner,2,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,LwQ,6.697034247666484,Unf,0.0,5.4680601411351315,1045.0,GasA,4,Y,SBrkr,6.952728644624869,0.0,0.0,6.952728644624869,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Detchd,7.5822291942764615,1,2.0,528.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,3,2006,WD ,Normal,11.695255355062795,44,44,0,1051.9527286446248,2.0,0.0,48.66910051237408,0,0,0,1
2633,2634,535478090,3.044522437723423,RL,4.2626798770413155,8.853808274977197,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,BLQ,6.150602768446279,Unf,0.0,5.983936280687191,864.0,GasA,4,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.6931471805599453,1,0,3,0.6931471805599453,3,5,7,0,None,Attchd,7.5822291942764615,1,1.0,336.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0,2.0,None,0.0,2,2006,WD ,Normal,11.561725152903833,44,44,0,870.7627295069319,1.3465735902799727,0.0,33.813647534659395,0,0,0,1
2634,2635,535478110,5.25227342804663,RL,4.2626798770413155,8.853808274977197,Pave,None,3,Lvl,AllPub,Inside,2,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,ALQ,6.860663671448287,Unf,0.0,4.290459441148391,1025.0,GasA,3,Y,SBrkr,6.933423025730715,0.0,0.0,6.933423025730715,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,None,0.0,0,0.0,0.0,0,0,2,4.574710978503383,4.394449154672439,0.0,0.0,0.0,0,0.0,None,0.0,3,2006,WD ,Normal,11.728044909070785,44,44,0,1031.9334230257307,2.0,4.394449154672439,34.66711512865358,0,0,0,0
2635,2636,902100110,4.2626798770413155,RM,4.143134726391533,9.19593714166544,Pave,Grvl,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,4,PConc,2,3,1,Unf,0.0,Unf,0.0,6.57507584059962,716.0,GasA,5,Y,FuseA,6.915723448631314,6.915723448631314,0.0,7.608374474380783,0.0,0.0,2,0,5,0.6931471805599453,3,8,7,0,None,Detchd,7.550135342488429,1,2.0,624.0,3,3,2,0.0,4.290459441148391,5.123963979403259,0.0,0.0,0,0.0,None,0.0,6,2006,WD ,Normal,12.037659911047468,106,1,1,723.6083744743808,2.0,9.41442342055165,38.041872371903914,1,0,0,1
2636,2637,902100130,4.2626798770413155,RM,4.060443010546419,9.20099685697303,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,6.532334292222349,686.0,GasA,2,N,SBrkr,6.698268054115413,6.251903883165888,0.0,7.192182058713246,0.0,0.0,1,0,3,0.6931471805599453,3,8,7,0,None,Detchd,7.57095858316901,1,1.0,210.0,3,3,2,0.0,5.153291594497779,4.110873864173311,0.0,0.0,0,0.0,None,0.0,9,2006,WD ,Family,11.580593459194764,81,56,1,693.1921820587132,1.0,9.26416545867109,28.768728234852983,0,0,0,1
2637,2638,902101050,3.9318256327243257,RM,4.110873864173311,9.169622538697624,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,5.579729825986222,3,3,CBlock,3,3,1,Rec,5.6240175061873385,Unf,0.0,6.842683282238422,1212.0,GasA,4,Y,FuseA,7.112327444710911,6.093569770045136,0.0,7.419979923661835,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,0,None,Detchd,7.575071699507561,1,1.0,240.0,3,3,2,0.0,0.0,4.948759890378168,0.0,0.0,0,0.0,None,0.0,5,2006,WD ,Normal,11.813037464800539,58,56,1,1219.419979923662,2.0,4.948759890378168,37.09989961830917,1,0,0,1
2638,2639,902103090,3.9318256327243257,RM,4.110873864173311,8.616314282284044,Pave,None,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,2,1,LwQ,5.652489180268651,Unf,0.0,6.761572768804055,1147.0,GasA,3,N,SBrkr,7.045776576879511,6.236369590203704,0.0,7.4133673356952405,0.0,0.0,1,0,4,0.6931471805599453,2,9,7,1,TA,Detchd,7.560601162768557,1,1.0,162.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.621788838451959,86,26,1,1154.4133673356953,1.0,0.0,29.653469342780962,1,0,1,1
2639,2640,902104020,3.9318256327243257,RM,4.110873864173311,9.169622538697624,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,Rec,5.945420608606575,Unf,0.0,5.991464547107982,780.0,GasA,5,Y,SBrkr,6.846943139585379,6.1675164908883415,0.0,7.256297239690681,0.0,0.6931471805599453,1,0,3,0.6931471805599453,4,7,7,0,None,Detchd,7.579167967396076,1,2.0,400.0,3,3,2,0.0,3.2188758248682006,0.0,0.0,0.0,0,0.0,None,0.0,6,2006,WD ,Normal,11.960817678718287,106,2,1,787.2562972396906,1.3465735902799727,3.2188758248682006,43.53778343814408,1,0,0,1
2640,2641,902106040,4.2626798770413155,RM,4.110873864173311,9.169622538697624,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,4,1,LwQ,2.833213344056216,Unf,0.0,6.569481420414296,728.0,GasA,5,Y,SBrkr,6.725033642166843,6.697034247666484,0.0,7.403670290012373,0.0,0.6931471805599453,1,1,3,0.6931471805599453,5,6,7,1,Gd,Detchd,7.563200592358071,1,2.0,546.0,2,3,2,0.0,0.0,5.459585514144159,0.0,0.0,0,0.0,None,0.0,8,2006,WD ,Normal,12.08954444723597,81,16,1,735.4036702900124,1.8465735902799727,5.459585514144159,51.825692030086614,0,0,1,1
2641,2642,902106090,4.2626798770413155,RM,4.07753744390572,8.772145439245099,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,3,3,Stone,3,3,1,Rec,5.342334251964811,Unf,0.0,6.22455842927536,712.0,GasA,4,Y,SBrkr,6.744059186311348,6.364750756851911,0.0,7.264730177929867,1.0,0.0,1,0,4,0.6931471805599453,3,7,7,0,None,Detchd,7.593877844605118,3,2.0,576.0,3,3,2,5.579729825986222,0.0,4.442651256490317,0.0,0.0,0,0.0,None,0.0,5,2006,WD ,Normal,11.848690308590857,106,36,1,719.2647301779299,2.0,4.442651256490317,50.85311124550907,1,0,0,1
2642,2643,902108060,4.2626798770413155,RM,4.204692619390966,8.284251797621916,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,8,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,6.220590170099739,502.0,GasA,3,N,SBrkr,6.220590170099739,6.220590170099739,0.0,6.912742820493176,0.0,0.0,1,0,2,0.6931471805599453,4,5,7,1,Po,Detchd,7.565793282428515,1,1.0,200.0,2,3,0,5.638354669333745,0.0,4.23410650459726,0.0,0.0,0,3.0,None,0.0,7,2006,WD ,Normal,11.561725152903833,76,56,1,508.9127428204932,1.0,4.23410650459726,48.38919974345223,1,0,1,1
2643,2644,902109010,3.4339872044851463,RM,4.2626798770413155,8.645586406184636,Pave,None,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,Unf,0.0,Unf,0.0,6.70196036600254,813.0,GasA,5,Y,FuseA,6.70196036600254,0.0,0.0,6.70196036600254,0.0,0.0,1,0,2,0.6931471805599453,4,5,7,0,None,Detchd,7.566828479208331,1,1.0,270.0,2,2,0,0.0,4.736198448394496,0.0,0.0,0.0,0,0.0,None,0.0,6,2006,WD ,Normal,11.608244735642321,76,1,1,819.7019603660026,1.0,4.736198448394496,40.21176219601524,1,0,0,1
2644,2645,902110120,5.25227342804663,RM,4.04305126783455,8.954931860074698,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,3,3,1,Unf,0.0,Unf,0.0,6.844815479208263,938.0,GasA,4,N,SBrkr,6.98933526597456,6.7661917146603505,0.0,7.5766097669730375,0.0,0.0,2,0,4,1.0986122886681098,2,9,7,0,None,Detchd,7.597897950521784,1,2.0,576.0,3,3,1,0.0,1.9459101490553132,3.367295829986474,0.0,0.0,0,0.0,None,0.0,4,2006,WD ,Normal,11.621788838451959,106,56,1,945.5766097669731,2.0,5.313205979041787,30.30643906789215,1,0,0,1
2645,2646,902110130,3.4339872044851463,RM,4.04305126783455,8.954415331137593,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,BLQ,4.969813299576001,Rec,4.290459441148391,6.706862336602747,1032.0,GasA,4,N,FuseA,6.940222469119639,0.0,0.0,6.940222469119639,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,None,Detchd,7.59890045687141,1,1.0,280.0,3,3,2,0.0,0.0,4.727387818712341,0.0,0.0,0,3.0,None,0.0,6,2006,COD,Abnorml,11.58989576532275,82,56,1,1038.9402224691196,1.0,4.727387818712341,41.64133481471783,1,0,0,1
2646,2647,902111010,3.4339872044851463,RM,3.9318256327243257,8.636574948436317,Pave,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,2,1,Unf,0.0,Unf,0.0,6.739336627357174,844.0,GasA,3,Y,SBrkr,6.739336627357174,0.0,0.0,6.739336627357174,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,None,Detchd,7.563200592358071,1,1.0,216.0,3,3,0,3.9318256327243257,4.406719247264253,4.820281565605037,0.0,0.0,0,0.0,None,0.0,7,2006,WD ,Normal,11.621788838451959,81,56,1,850.7393366273571,1.0,9.22700081286929,33.69668313678587,1,0,0,1
2647,2648,902125020,4.2626798770413155,RM,3.9318256327243257,9.105090961257085,Pave,Grvl,3,Lvl,AllPub,Corner,2,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,2,1,Unf,0.0,Unf,0.0,6.456769655572163,636.0,GasA,3,Y,FuseA,6.993932975223189,6.495265555937008,0.0,7.467942332285852,0.0,0.0,1,0,3,0.6931471805599453,5,8,7,0,None,Detchd,7.569411792450712,1,1.0,240.0,2,1,0,0.0,0.0,5.683579767338681,0.0,0.0,0,3.0,None,0.0,6,2006,WD ,Abnorml,11.728044909070785,126,15,1,643.4679423322858,1.0,5.683579767338681,37.33971166142926,1,0,0,1
2648,2649,902128020,3.044522437723423,RM,4.110873864173311,8.881975184248867,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,Unf,0.0,Unf,0.0,6.3578422665081,576.0,GasA,5,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,None,Detchd,7.577121930876679,2,1.0,528.0,3,3,2,0.0,0.0,0.0,0.0,4.7535901911063645,0,0.0,None,0.0,8,2006,COD,Normal,11.561725152903833,56,56,0,582.7627295069319,1.0,4.7535901911063645,27.050918027727516,0,0,0,1
